source,target,weight
3020_1,22266020_1,0.7447187758222994
3020_1,22267010_1,0.913039835090486
3020_1,22275010_1,0.8292983625019437
3020_1,22314010_1,0.831466158655487
3020_1,22314020_1,0.8373467618901298
3020_1,22333010_1,0.899848562806676
3020_1,22333020_1,0.896357752758856
3020_1,22335030_1,0.7664811309537045
3020_1,22348010_1,0.7743841983748674
3020_1,22370020_1,0.8256322723915752
3020_1,22375030_1,0.7649051112260261
3020_1,22375040_1,0.894169753132943
3020_1,22388020_1,0.7594322360463195
3020_1,22415040_1,0.8344769189135863
3020_1,22420010_1,0.7620913816495896
3020_1,22427010_1,0.8342553685288795
3020_1,22429040_1,0.7591551839161945
3020_1,22450020_1,0.8232262478858549
3020_1,22499020_1,0.832316778906617
3020_1,22516010_1,0.7666225624643003
3020_1,22522010_1,0.90210319471532
3020_1,22523020_1,0.7639952640706085
3020_1,22523030_1,0.8193718710457922
3020_1,22532010_1,0.7693449774501818
3020_1,22532020_1,0.8310364254397772
3020_1,22544010_1,0.9647573247501428
3020_1,22544020_1,0.9018653721889964
3020_1,22545010_1,0.908727825622195
3020_1,22545040_1,0.8344578219084253
3020_1,22565010_1,0.7520481306992246
3020_1,22568010_1,0.8361239653696277
3020_1,22572010_1,0.7587103620746705
3020_1,22574020_1,0.8260199057203765
3020_1,22583010_1,0.7463597081327906
3020_1,22583020_1,0.8314210337707967
3020_1,22589010_1,0.8243312598845439
3020_1,22589040_1,0.834211423386463
3020_1,22599020_1,0.8254600379096921
3020_1,22600040_1,0.7574350555308702
3020_1,22665010_1,0.8921700580752233
3020_1,22693020_1,0.7638337954659516
3020_1,22726010_1,0.7569882796876037
3020_1,22738010_1,0.7554402808114566
3020_1,22738020_1,0.7567899066588873
3020_1,22741010_1,0.8288076823389796
3020_1,22764020_1,0.7379336028835741
3020_1,22795010_1,0.8240778074025696
3020_1,22798010_1,0.7706558868937069
3020_1,22837010_1,0.823012386923384
3020_1,22837040_1,0.915569964435453
3020_1,22860010_1,0.7554149573468109
3020_1,22861010_1,0.8158934289096328
3020_1,22861040_1,0.7759276134428541
3020_1,22879030_1,0.769875867305251
3020_1,22911010_1,0.8225178193398187
3020_1,22911020_1,0.8804318433729287
3020_1,22912030_1,0.7422535590601451
3020_1,22930020_1,0.772116323095917
3020_1,22970010_1,0.7513424304143994
3020_1,22973010_1,0.7038605589091286
3020_1,22984040_1,0.7472863982617948
3020_1,23015010_1,0.7781832525405985
3020_1,23028020_1,0.7468500030527847
3020_1,23028030_1,0.7510791986614155
3020_1,23034010_1,0.8837104318849504
3020_1,23074020_1,0.7692257263979179
3020_1,23074030_1,0.7649723284056973
3020_1,23087030_1,0.7523064740173719
3020_1,23105010_1,0.7608027576371023
3020_1,23105020_1,0.769977606097166
3020_1,23107020_1,0.7578369291276363
3020_1,23107030_1,0.7497673499523057
3020_1,23108010_1,0.7618117573451204
3020_1,23119020_1,0.765921431922665
3020_1,23119030_1,0.7722454813761164
3020_1,23183010_1,0.8188384052428501
3020_1,23183040_1,0.8291069790774235
3020_1,23186040_1,0.8083911167485647
3020_1,23199010_1,0.756231160958403
3020_1,23199020_1,0.7683600137474451
3020_1,23201010_1,0.9145994814773704
3020_1,23201040_1,0.7593925803768291
3020_1,23212010_1,0.7537379257460539
3020_1,23212020_1,0.8415655065396521
3020_1,23258010_1,0.7581287192884596
3020_1,23283010_1,0.7684594235860895
3020_1,23303020_1,0.8269661262614589
3020_1,23366010_1,0.814449940653715
3020_1,23366020_1,0.7664961286717831
3020_1,23381010_1,0.8187581508647559
3020_1,23401040_1,0.765918153412368
3020_1,23406010_1,0.833519953078161
3020_1,23425010_1,0.7483624731275875
3020_1,23425020_1,0.8283274366688174
3020_1,23454030_1,0.8405252815681863
3020_1,23486010_1,0.830104084280102
3020_1,23488010_1,0.8278691545133945
3020_1,23489010_1,0.8310561016472804
3020_1,23489020_1,0.8170910059090508
3020_1,23516010_1,0.7591899384580703
3020_1,23516020_1,0.9027405351273904
3020_1,23524020_1,0.8337250392143382
3020_1,23527020_1,0.7594346802637378
3020_1,23529010_1,0.7693829631617225
3020_1,23548020_1,0.8919714956839786
3020_1,23597010_1,0.9003560283111526
3020_1,23597020_1,0.8313516296597513
3020_1,23605020_1,0.7476534161175079
3020_1,23605030_1,0.7535777277914066
3020_1,23677010_1,0.7530921446364989
3020_1,23678020_1,0.8879410274727088
3020_1,23754020_1,0.8961809921008862
3020_1,23754030_1,0.8205429242554072
3020_1,23801010_1,0.7596582179258486
3020_1,23807020_1,0.8311675812888224
3020_1,23807030_1,0.7461374205378056
3020_1,23827040_1,0.755931296132374
3020_1,23886010_1,0.7534144945475358
3020_1,23886020_1,0.7043089535961842
3020_1,23913010_1,0.7488194299511404
3020_1,23919010_1,0.7527591581773536
3020_1,23923020_1,0.8977306506435414
3020_1,23967040_1,0.8115299807571308
3020_1,24005010_1,0.7036952704643382
3020_1,24014010_1,0.824759883682832
3020_1,24014040_1,0.7483624731275875
3020_1,24055040_1,0.7500647949173287
3020_1,24056010_1,0.7594456687791543
3020_1,24061010_1,0.7546123452993048
3020_1,24065010_1,0.7594346802637378
3020_1,24065040_1,0.7537726329472975
3020_1,24075010_1,0.8286351741047455
3020_1,24103010_1,0.7676841668768808
3020_1,24103020_1,0.7649051112260261
3020_1,24109010_1,0.7540303505457857
3020_1,24132020_1,0.8126060556229238
3020_1,24161010_1,0.7696808304189057
3020_1,24187020_1,0.8321035093589995
3020_1,24231010_1,0.8272615122520335
3020_1,24240010_1,0.9198211754962996
3020_1,24249020_1,0.7411676037241655
3020_1,24249030_1,0.7724282820812558
3020_1,24280030_1,0.8248337909857439
3020_1,24341010_1,0.7539578675784133
3020_1,24382010_1,0.7420981778432902
3020_1,24400020_1,0.7721282278926984
3020_1,24407010_1,0.8303305869065842
3020_1,24417010_1,0.8966373437876635
3020_1,24417020_1,0.8235924276751607
3020_1,24420020_1,0.7521638562465892
3020_1,24539010_1,0.8141836839029495
3020_1,24551010_1,0.8225262600373031
3020_1,24577020_1,0.9802166681933449
3020_1,24582010_1,0.7538791102620473
3020_1,24582040_1,0.8983946976900303
3020_1,24697020_1,0.8295733800140325
3020_1,24769010_1,0.9068031013163694
3020_1,24838010_1,0.7709245226827596
3020_1,24838040_1,0.8952238880170933
3020_1,24884020_1,0.8238371694808282
3020_1,24896010_1,0.7527231662611301
3020_1,24902010_1,0.7534747656901143
3020_1,24968010_1,0.8125460582326961
3020_1,24977010_1,0.7649745153370715
3020_1,24977020_1,0.7573367002219582
3020_1,24978010_1,0.7597118744157592
3020_1,24978020_1,0.9080367443303916
3020_1,25043010_1,0.8189301318341237
3020_1,25043040_1,0.7421641984713325
3020_1,25097010_1,0.7750846188070212
3020_1,25220010_1,0.7601363277787976
3020_1,25253020_1,0.7767567595716052
3020_1,25361010_1,0.8376794745969243
3020_1,25361020_1,0.8355818029553495
3020_1,25375010_1,0.7564547229769261
3020_1,25383010_1,0.8476662883098147
3020_1,25383040_1,0.8319294193301667
3020_1,25399010_1,0.9009342069980664
3020_1,25399040_1,0.8393433883829643
3020_1,25400010_1,0.7631056715017209
3020_1,25510020_1,0.8288587117668564
3020_1,25510030_1,0.7005323704504907
3020_1,25556040_1,0.9224922629455412
3020_1,25557010_1,0.8201927761310289
3020_1,25565040_1,0.8376445920981226
3020_1,25575010_1,0.7607867527299232
3020_1,25575040_1,0.8415254285780014
3020_1,25671030_1,0.7586803563470714
3020_1,30091010_1,0.8248548287509923
3020_1,30113010_1,0.7653630714651507
3020_1,30118010_1,0.7633642580409419
3020_1,30146010_1,0.8916473005174338
3020_1,30176040_1,0.9114010629536206
3020_1,30219020_1,0.8239861689746472
3020_1,30219030_1,0.9187604259594812
3020_1,30226020_1,0.8181426492351507
3020_1,30229010_1,0.7072957622388244
3020_1,30254010_1,0.9810748934768884
3020_1,30313010_1,0.9183174160978032
3020_1,30331010_1,0.7005323704504907
3020_1,30423010_1,0.7743841983748674
3020_1,30423020_1,0.9014022164870228
3020_1,30523020_1,0.7651796014732487
3020_1,30580010_1,0.9123073231985364
3020_1,30644020_1,0.7569365771994356
3020_1,30652020_1,0.7738562556456705
3020_1,30683030_1,0.7022156520438292
3020_1,30732040_1,0.8981200654209115
3020_1,30760010_1,0.7550556494962171
3020_1,30760020_1,0.745819343633388
3020_1,30761010_1,0.828674829774236
3020_1,30769010_1,0.7719574163741627
3020_1,30769020_1,0.8390091439665877
3020_1,30842040_1,0.8339922084729399
3020_1,30873010_1,0.7520943101136475
3020_1,30904010_1,0.8330492293929641
3020_1,30904020_1,0.8335127638199946
3020_1,30932040_1,0.823048253627066
3020_1,30950010_1,0.8286712428637342
3020_1,30956010_1,0.8281740159716178
3020_1,31019040_1,0.7438169573636477
3020_1,31126010_1,0.7535830141619912
3020_1,31135010_1,0.7666733116219131
3020_1,31232010_1,0.7537802009305206
3020_1,31274010_1,0.8491322475857701
3020_1,31326010_1,0.8290289154042321
3020_1,31333010_1,0.9025202759755768
3020_1,31355020_1,0.8205429242554072
3020_1,31378010_1,0.8356490201350206
3020_1,31379010_1,0.8359755442548359
3020_1,31408010_1,0.8305325327808321
3020_1,31552040_1,0.8143885947415686
3020_1,31568010_1,0.8225110729566962
3020_1,31590010_1,0.7633155167436165
3020_1,31590040_1,0.82539405433084
3020_1,31626020_1,0.8276502206934506
3020_1,31626030_1,0.7737492407746127
3020_1,31628010_1,0.7024363437792451
3020_1,31632020_1,0.7609384396622341
3020_1,31633020_1,0.9432184870410132
3020_1,31670010_1,0.7591039613522605
3020_1,31766030_1,0.817788279561362
3020_1,31770020_1,0.7371018269484051
3020_1,31770030_1,0.8351022265719497
3020_1,31810010_1,0.9035641070682356
3020_1,31813010_1,0.7629415655435888
3020_1,31833010_1,0.7648579208489743
3020_1,31867030_1,0.7425061861684903
3020_1,31879020_1,0.83758631852439
3020_1,31883020_1,0.769187926275377
3020_1,31890010_1,0.8348299232561013
3020_1,31890040_1,0.7671689773023145
3020_1,31917010_1,0.7508461695456163
3020_1,31918030_1,0.7637430592544237
3020_1,31919010_1,0.8402939724953535
3020_1,31919040_1,0.8318211567933194
3020_1,31923010_1,0.8226149883885436
3020_1,31929020_1,0.7482483125654669
3020_1,31995010_1,0.7781435968711081
3020_1,32014010_1,0.9122421982689752
3020_1,32014040_1,0.8280158732178902
3020_1,32048010_1,0.7464070672894874
3020_1,32058040_1,0.8269661262614589
3020_1,32085010_1,0.8294162749806824
3020_1,32142010_1,0.7697051504679797
3020_1,32148030_1,0.8343841377925802
3020_1,32157010_1,0.8446209693902814
3020_1,32185040_1,0.7697242482964559
3020_1,32214010_1,0.835398271557845
3020_1,32214020_1,0.7526178686886542
3020_1,32236020_1,0.7621974572550627
3020_1,32236030_1,0.9104377153951592
3020_1,32255010_1,0.7674352405709931
3020_1,32255020_1,0.9002063633040998
3020_1,32256010_1,0.8427409809526476
3020_1,32256020_1,0.838331816500602
3020_1,32260010_1,0.7637330100045918
3020_1,32260020_1,0.8363336826545975
3020_1,32265010_1,0.7040194656308829
3020_1,32266010_1,0.7544487165210223
3020_1,32321010_1,0.822102550059408
3020_1,32321020_1,0.7724830774907212
3020_1,32361010_1,0.7617275308135543
3020_1,32378040_1,0.7707507602648229
3020_1,32379010_1,0.7675805725380163
3020_1,32379020_1,0.7602537771426571
3020_1,32398010_1,0.7544758519655141
3020_1,32398020_1,0.838386422547539
3020_1,32399030_1,0.7577172660746541
3020_1,32414010_1,0.8904853905677276
3020_1,32441020_1,0.8461225418574034
3020_1,32443010_1,0.7586056147512805
3020_1,32443020_1,0.7647074881003662
3020_1,32449010_1,0.7656557432594847
3020_1,32463010_1,0.7262645490712512
3020_1,32463040_1,0.8980285179007246
3020_1,32480010_1,0.9785655178533772
3020_1,32480040_1,0.8833202160903632
3020_1,32481040_1,0.7511706182246765
3020_1,32529010_1,0.8187581508647559
3020_1,32634020_1,0.7564082121780784
3020_1,32634030_1,0.7710567701107276
3020_1,32664020_1,0.7599905594546437
3020_1,32685010_1,0.8250430616221414
3020_1,32700010_1,0.7782605189701014
3020_1,32700020_1,0.7565364541769131
3020_1,32731040_1,0.7441667164715273
3020_1,32742020_1,0.7505905507151512
3020_1,32750010_1,0.847166096453327
3020_1,32753010_1,0.7567214418134267
3020_1,32760030_1,0.9140626795320574
3020_1,32800010_1,0.7602141214731666
3020_1,32821010_1,0.7567899066588873
3020_1,32845010_1,0.7532236421614105
3020_1,32852010_1,0.903413911022788
3020_1,32855020_1,0.8219061951824211
3020_1,32858010_1,0.7526533398579245
3020_1,32859010_1,0.7493491874045679
3020_1,32860010_1,0.7680213045605845
3020_1,32860020_1,0.7649745153370715
3020_1,32877010_1,0.7556567547709907
3020_1,32877020_1,0.9024722845813078
3020_1,32878010_1,0.7470860238907039
3020_1,32891020_1,0.9032721556748248
3020_1,32891030_1,0.7602237714150581
3020_1,32895010_1,0.7371549664648911
3020_1,32916010_1,0.7404156972671687
3020_1,32916040_1,0.7630483474850149
3020_1,32918010_1,0.8324042225428776
3020_1,32918040_1,0.8195300137995198
3020_1,32921010_1,0.7587382038551151
3020_1,32921020_1,0.7547704880530324
3020_1,32937010_1,0.840813626840404
3020_1,32937040_1,0.905229927515386
3020_1,32943010_1,0.8346248371199241
3020_1,32943020_1,0.7510892479112472
3020_1,32945010_1,0.8445329473749938
3020_1,32947010_1,0.7611128610754915
3020_1,32956010_1,0.758616485601213
3020_1,32956020_1,0.7647747052800372
3020_1,32979020_1,0.900740636642172
3020_1,32985020_1,0.7480123250032094
3020_1,32985030_1,0.8293799081129309
3020_1,32991020_1,0.829767068035411
3020_1,32996010_1,0.7706004695381111
3020_1,33006010_1,0.7598485533385495
3020_1,33006020_1,0.7576674191334355
3020_1,33014010_1,0.8371783434748516
3020_1,33027010_1,0.774830320917411
3020_1,33028020_1,0.9181101430302516
3020_1,33030020_1,0.8370422391575596
3020_1,33073020_1,0.8381018830504846
3020_1,33144010_1,0.7627166893079529
3020_1,33167010_1,0.7800068229514492
3020_1,33167040_1,0.8358430024916335
3020_1,33183040_1,0.8322776940690964
3020_1,33190010_1,0.7040172786995087
3020_1,33197010_1,0.903761814583718
3020_1,33197040_1,0.7413333926760735
3020_1,33200030_1,0.712222925142941
3020_1,33214040_1,0.7730484889580342
3020_1,33217010_1,0.7781313606899021
3020_1,33230010_1,0.8012643578219585
3020_1,33230020_1,0.7647747052800372
3020_1,33239020_1,0.7589063382266006
3020_1,33239030_1,0.9127055906741096
3020_1,33242020_1,0.7617597234725275
3020_1,33288010_1,0.7754480370594543
3020_1,33301010_1,0.7668286928387682
3020_1,33302020_1,0.7581513323303934
3020_1,33302030_1,0.7498929827276057
3020_1,33303020_1,0.7421641984713325
3020_1,33316020_1,0.7617575365411533
3020_1,33320020_1,0.8307071065074275
3020_1,33375010_1,0.827922950074988
3020_1,33387010_1,0.9131965445894245
3020_1,33392010_1,0.7300496432392812
3020_1,33404020_1,0.76777370653678
3020_1,33415010_1,0.7657017370849077
3020_1,33415020_1,0.7563797343865329
3020_1,33419010_1,0.7524270163025288
3020_1,33504010_1,0.8283441108627588
3020_1,33511010_1,0.7589063382266006
3020_1,33511020_1,0.9010185141459264
3020_1,33513020_1,0.8205673352122167
3020_1,33513030_1,0.7449269754626574
3020_1,33518020_1,0.7628432613488376
3020_1,33518030_1,0.8325954639455015
3020_1,33527020_1,0.7653129813028585
3020_1,33527030_1,0.8303042219480323
3020_1,33530010_1,0.9179809847500524
3020_1,33533010_1,0.8242056271092438
3020_1,33533040_1,0.7430650776643996
3020_1,33542010_1,0.7662731885993905
3020_1,33544010_1,0.7743321645022747
3020_1,33554010_1,0.8031230577262132
3020_1,33562010_1,0.7410022885216263
3020_1,33566020_1,0.8380412805234815
3020_1,33583040_1,0.9158545039325074
3020_1,33600010_1,0.8922162374896462
3020_1,33604040_1,0.7446207289135922
3020_1,33605020_1,0.8194638511495811
3020_1,33643040_1,0.8290583427528041
3020_1,33677010_1,0.8371582449751882
3020_1,33748010_1,0.8345926444609508
3020_1,33748020_1,0.8281117472601935
3020_1,33827020_1,0.8385115280579728
3020_1,33832010_1,0.8924694903176503
3020_1,33833010_1,0.7640673964428647
3020_1,33842030_1,0.7589020154780128
3020_1,33857020_1,0.8215651097016577
3020_1,33857030_1,0.7511148118525821
3020_1,33866040_1,0.7441850029913448
3020_1,33867010_1,0.7571644657400751
3020_1,33867020_1,0.7539058337058206
3020_1,33879010_1,0.8413716559134936
3020_1,33884010_1,0.8250126809430142
3020_1,33884020_1,0.7692257263979179
3020_1,33888010_1,0.832742509437578
3020_1,33914010_1,0.7588966882847091
3020_1,33935020_1,0.7530283212312725
3020_1,33940020_1,0.7515685543158248
3020_1,33940030_1,0.8358683732969113
3020_1,33941010_1,0.7687795659828688
3020_1,33944040_1,0.8929582099609589
3020_1,33951010_1,0.8221196132698481
3020_1,33951040_1,0.7663498804233951
3020_1,34034010_1,0.8416112636619146
3020_1,34049010_1,0.9019611042094036
3020_1,34049020_1,0.8403798075792668
3020_1,34050040_1,0.8391339283840386
3020_1,34089020_1,0.833642307343164
3020_1,34096020_1,0.841506090272836
3020_1,34126010_1,0.7661440303191912
3020_1,34126040_1,0.752194801239773
3020_1,34222010_1,0.9060534085484956
3020_1,34222020_1,0.7480138434711365
3020_1,34223010_1,0.8385115280579728
3020_1,34237010_1,0.8281600624918299
3020_1,34270010_1,0.829645397122141
3020_1,34270020_1,0.8306185098866417
3020_1,34274020_1,0.76877875467421
3020_1,34274030_1,0.7666733116219131
3020_1,34276010_1,0.8357083749962342
3020_1,34276020_1,0.8281312673808301
3020_1,34277010_1,0.7631502282988261
3020_1,34279010_1,0.7586803563470714
3020_1,34279020_1,0.7483892233291094
3020_1,34290010_1,0.8202187290888624
3020_1,34319040_1,0.7746839211790002
3020_1,34338010_1,0.8354238354991799
3020_1,34338020_1,0.914169552381219
3020_1,34350020_1,0.8154902705978868
3020_1,34353010_1,0.8288975599012167
3020_1,34353020_1,0.7564547229769261
3020_1,34360010_1,0.8976637137341342
3020_1,34390010_1,0.8270098614584634
3020_1,34390040_1,0.753607344502507
3020_1,34437020_1,0.7742649473226035
3020_1,34485020_1,0.8324364152018509
3020_1,34497010_1,0.7570273542336827
3020_1,34497020_1,0.9036814219572562
3020_1,34523010_1,0.7651310828141136
3020_1,34523040_1,0.8257785206399633
3020_1,34524020_1,0.7594356195293226
3020_1,34524030_1,0.7677352947595506
3020_1,34533010_1,0.8113845067682113
3020_1,34624020_1,0.7500281642456199
3020_1,34644010_1,0.7486504331568353
3020_1,34667030_1,0.7600468354595303
3020_1,34668010_1,0.781203007518797
3020_1,34753010_1,0.8244568926598439
3020_1,34760010_1,0.7539313976471556
3020_1,34763010_1,0.7569155394341873
3020_1,34765020_1,0.7432402733371255
3020_1,34768010_1,0.8289603085368751
3020_1,34768040_1,0.745845803273204
3020_1,34769020_1,0.821345931837325
3020_1,34863010_1,0.8362652178091369
3020_1,34874040_1,0.7513424304143994
3020_1,34884010_1,0.8310793263439029
3020_1,34938010_1,0.8359235103822431
3020_1,34957010_1,0.8960807850185534
3020_1,34974010_1,0.8466441028635642
3020_1,34998010_1,0.828549196998936
3020_1,34998040_1,0.7567899066588873
3020_1,35008010_1,0.8374360713647817
3020_1,35008020_1,0.7605008479015953
3020_1,35019040_1,0.8192320148118821
3020_1,35025010_1,0.9865311956618308
3020_1,35033030_1,0.9146434163283452
3020_1,35150010_1,0.8346719557999317
3020_1,35150040_1,0.8980009563905438
3020_1,35164020_1,0.9087886240296396
3020_1,35164030_1,0.9060608715590128
3020_1,35167010_1,0.8378967969143074
3020_1,35167020_1,0.8435326583432825
3020_1,35169010_1,0.8393433883829643
3020_1,35169040_1,0.8343646138984151
3020_1,35171010_1,0.8350237124766573
3020_1,35171020_1,0.8227710018429708
3020_1,35201010_1,0.702022802088858
3020_1,35250020_1,0.8142244925569652
3020_1,35250030_1,0.8328240550485653
3020_1,35258010_1,0.830053895663017
3020_1,35264030_1,0.7505320198553747
3020_1,35265010_1,0.8235924276751607
3020_1,35320010_1,0.9060608715590128
3020_1,35320020_1,0.7465118478885389
3020_1,35330010_1,0.8198952978903443
3020_1,35362010_1,0.7658433068438713
3020_1,35403010_1,0.8469277363706955
3020_1,35425010_1,0.7663018928026548
3020_1,35425040_1,0.7520481306992246
3020_1,35506010_1,0.8909699589864777
3020_1,35506020_1,0.7671607503237705
3020_1,35507010_1,0.8253576298310146
